Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,Deck
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8681120412101845,0.5535713651541053,0.7919887609878125,0.29985443959243085
0.0,2,0,0.4287963530130762,0.0,0.0,0.2465120878749033,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,0,0.35251621525163895,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.15667311411992263,0.6775342865916633
1.0,3,1,-1.0968064022156694,0.0,0.0,-0.7875508228068663,0.38959114108336274,0.6978021688748278,0.29985443959243085
1.0,1,0,-0.10516461131698475,0.0,0.0,0.5617866570867035,0.33900928792569657,0.15667311411992263,0.4151094291327757
0.0,3,1,-1.6307673665457303,1.5387546210477052,0.729948296384635,0.04360537405503745,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,3,1,0.6576367662973881,0.729948296384635,2.0517982285269314,0.4350897729117264,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8681120412101845,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,1,0,-0.7916858511699203,1.5387546210477052,1.1929705253545866,3.019864179293023,0.33900928792569657,0.15667311411992263,0.5890661369777818
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8021001496646541,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,0.8101970418202626,0.0,0.0,0.3099838569305785,0.5535713651541053,0.4243346124546363,0.29985443959243085
1.0,1,1,0.7339169040588254,0.729948296384635,0.0,2.2207542486624345,0.5535713651541053,0.7919887609878125,0.7219573898947567
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,2,0,2.793480623617632,0.0,0.0,-0.5734052237364982,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,-0.10516461131698475,0.729948296384635,0.0,1.4983447562793348,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,1,0,0.9627573173431372,0.729948296384635,0.0,0.9718177771391155,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.3340050246012966,0.0,0.0,-0.8676741870316506,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.6391255756470458,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-0.8679659889313576,1.1929705253545866,0.0,-0.10364847116656761,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,3,1,-1.1730865399771067,0.729948296384635,0.0,-0.5168136544224785,0.5535713651541053,0.6978021688748278,0.29985443959243085
0.0,3,1,0.8101970418202626,0.729948296384635,0.0,-0.6569649829713226,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,2,1,-0.18144474907842204,0.729948296384635,0.0,0.04022816653983994,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8004797639311689,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,2,1,-2.012168055352917,0.729948296384635,1.1929705253545866,0.7284046999628024,0.5535713651541053,0.6978021688748278,0.29985443959243085
1.0,3,1,-0.7916858511699203,0.0,0.0,-0.8021001496646541,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.729948296384635,0.0,-0.23918646628489895,0.38959114108336274,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.3340050246012966,1.1929705253545866,0.0,0.0704612395556319,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,3,1,-0.8679659889313576,0.729948296384635,0.0,-0.11391345311501674,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-1.7070475043071676,1.8172899552297017,0.729948296384635,0.6788576681098472,0.33900928792569657,0.5522129767750649,0.29985443959243085
0.0,3,0,-0.6391255756470458,0.0,0.0,-0.8098668641702247,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,1,1,1.496718281673198,0.729948296384635,0.0,1.4170205990315061,0.5535713651541053,0.7919887609878125,0.6775342865916633
1.0,2,1,-0.02888447355554747,0.729948296384635,0.0,0.2465120878749033,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,1,0,2.717200485856195,0.0,0.729948296384635,1.169260018463754,0.5535713651541053,0.15667311411992263,0.7219573898947567
1.0,1,0,0.7339169040588254,0.0,0.0,0.5617866570867035,0.33900928792569657,0.15667311411992263,0.5890661369777818
1.0,2,1,-0.6391255756470458,0.0,0.0,-0.5734052237364982,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.06702454243626611,0.0,0.0,-0.8676741870316506,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,2,1,-1.859607779830042,0.729948296384635,1.1929705253545866,0.31103263075751625,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-1.4019269532614185,2.0517982285269314,1.1929705253545866,0.8583441294904708,0.33900928792569657,0.5522129767750649,0.29985443959243085
0.0,3,0,-0.5628454378856085,0.0,0.0,-0.8676741870316506,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,1,1,0.6576367662973881,0.0,0.0,1.4664620135426831,0.33900928792569657,0.6978021688748278,0.7219573898947567
0.0,1,0,1.191597730627449,0.729948296384635,0.0,1.5171602906634671,0.33900928792569657,0.15667311411992263,0.5890661369777818
0.0,3,0,-1.9358879175914794,1.5387546210477052,1.1929705253545866,0.3164059052769346,0.33900928792569657,0.5522129767750649,0.29985443959243085
0.0,1,0,0.7339169040588254,0.0,0.0,0.3099838569305785,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.3340050246012966,0.729948296384635,0.729948296384635,-0.25393055257561586,0.5535713651541053,0.5522129767750649,0.29985443959243085
1.0,2,1,-0.02888447355554747,0.0,0.0,-0.5734052237364982,0.33900928792569657,0.7919887609878125,0.4606682547738046
0.0,3,0,-0.7916858511699203,0.0,0.0,-0.7751926744065445,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.9442461266927948,1.8172899552297017,1.1929705253545866,-0.7976356879326059,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.25772488683985934,1.1929705253545866,0.0,-0.7283068884896555,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,2,0,0.19995593972876438,0.0,0.0,-0.5734052237364982,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-1.0205262644542321,2.0517982285269314,1.1929705253545866,0.8583441294904708,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,2,0,-0.6391255756470458,0.0,0.0,1.3664374233983339,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.25772488683985934,0.729948296384635,0.0,-0.3011393072036109,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,3,0,0.19995593972876438,0.0,0.0,1.064375700800161,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8247412143450924,0.33900928792569657,0.15667311411992263,0.4606682547738046
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,0,-2.1776959542952357,0.0,1.1929705253545866,0.35509978750986515,0.33900928792569657,0.5522129767750649,0.29985443959243085
1.0,3,1,0.04739566420588981,0.0,0.0,-0.42887571448282785,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.5628454378856085,0.0,0.0,-0.6980743065349837,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.02888447355554747,0.0,0.0,-0.6548456553258635,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8110981083172204,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,1,0,-0.10516461131698475,0.0,0.0,0.8629837601665333,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,1,-0.9442461266927948,0.0,0.0,-0.5734052237364982,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,3,1,0.2762360774902016,1.5387546210477052,0.0,-0.2191993112827855,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-1.0205262644542321,0.729948296384635,1.5387546210477052,0.5283883708919681,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,1,1,-0.48656530012417115,1.5387546210477052,1.1929705253545866,3.019864179293023,0.33900928792569657,0.6978021688748278,0.5890661369777818
0.0,3,0,-0.4102851623627339,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.02888447355554747,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.715405713408483,0.0,0.0,-0.8045453669282425,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,1.2678778683888863,0.729948296384635,0.0,1.1543769222300702,0.33900928792569657,0.15667311411992263,0.6652426606246403
0.0,3,0,-0.25772488683985934,0.729948296384635,1.1929705253545866,0.020903253676940958,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,2.259519659287571,0.0,0.0,-0.8655085685497345,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,3.1748813124248185,0.0,0.0,0.5367605966463783,0.5535713651541053,0.15667311411992263,0.4151094291327757
1.0,1,0,-0.48656530012417115,0.0,0.729948296384635,1.194409809567432,0.5535713651541053,0.15667311411992263,0.6775342865916633
1.0,2,1,0.35251621525163895,0.0,0.729948296384635,0.12710908568248078,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,2,0,0.35251621525163895,0.729948296384635,0.0,0.2465120878749033,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-0.10516461131698475,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,-0.6391255756470458,0.0,0.729948296384635,1.4255837841781425,0.33900928792569657,0.15667311411992263,0.6775342865916633
0.0,3,0,0.2762360774902016,0.0,0.0,-0.729061652638753,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.5813566285359507,1.1929705253545866,0.0,-0.7976356879326059,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.10516461131698475,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.6391255756470458,0.0,0.0,-0.8247412143450924,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,3,0,-0.3340050246012966,0.0,0.0,-0.8123308455743926,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.6576367662973881,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.3340050246012966,0.729948296384635,0.0,0.17430781974522674,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,1,0,1.3441580061503235,0.0,0.0,0.9718177771391155,0.33900928792569657,0.15667311411992263,0.5890661369777818
0.0,3,1,-1.1349464710963881,0.729948296384635,0.0,-0.3011393072036109,0.5535713651541053,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.5628454378856085,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-0.715405713408483,0.729948296384635,0.0,-0.6276784828563519,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,1,-0.9442461266927948,0.0,0.0,-0.3008895387466145,0.5535713651541053,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.6391255756470458,0.0,0.0,-0.7976356879326059,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,3.1367412435440998,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.15667311411992263,0.29985443959243085
0.0,2,0,-0.02888447355554747,0.729948296384635,0.0,0.04022816653983994,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,-0.4102851623627339,0.0,0.729948296384635,2.9336603519358935,0.5535713651541053,0.15667311411992263,0.7219573898947567
0.0,3,1,-2.088448193114354,1.8172899552297017,1.1929705253545866,0.4314352982432184,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,2,0,-0.6391255756470458,1.1929705253545866,0.0,1.3664374233983339,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,2,0,0.23809600860948302,0.729948296384635,0.0,0.3916223511979868,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,2,1,0.23809600860948302,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.6978021688748278,0.6652426606246403
0.0,1,0,1.8781189704803845,0.0,0.729948296384635,1.4255837841781425,0.33900928792569657,0.15667311411992263,0.6775342865916633
1.0,3,0,-1.3256468154999812,0.729948296384635,0.0,-0.5168136544224785,0.5535713651541053,0.5522129767750649,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.4102851623627339,0.0,0.0,-0.8768357486895351,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.3340050246012966,0.729948296384635,0.729948296384635,0.09992820401938489,0.5535713651541053,0.6978021688748278,0.4606682547738046
0.0,3,0,1.191597730627449,0.0,0.0,-0.8945244754661137,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.2762360774902016,0.0,0.0,-0.8004797639311689,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.715405713408483,0.0,0.0,-0.8865275352927233,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,1.3441580061503235,0.729948296384635,0.0,-0.2983524119071444,0.33900928792569657,0.7919887609878125,0.29985443959243085
1.0,2,1,-0.02888447355554747,0.729948296384635,0.0,0.2465120878749033,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,2,0,-0.3340050246012966,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,2,0,-0.48656530012417115,0.0,0.0,-0.2656697411395122,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,1,1,-0.7916858511699203,0.0,1.1929705253545866,0.25719432115703805,0.33900928792569657,0.6978021688748278,0.6775342865916633
0.0,1,0,0.5813566285359507,0.729948296384635,0.0,0.9950650554583065,0.33900928792569657,0.15667311411992263,0.5890661369777818
0.0,3,0,-1.0205262644542321,0.0,0.0,-0.679117948727054,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,-0.4102851623627339,0.0,0.0,1.454528569570076,0.5535713651541053,0.15667311411992263,0.7219573898947567
0.0,3,1,-0.3340050246012966,0.0,1.1929705253545866,-0.25393055257561586,0.5535713651541053,0.7919887609878125,0.29985443959243085
1.0,3,1,-0.5628454378856085,0.0,0.0,-0.8148008152012438,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,3,1,-0.4102851623627339,0.729948296384635,0.0,-0.2191993112827855,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-0.7916858511699203,0.0,0.0,-0.9189058775148139,0.38959114108336274,0.15667311411992263,0.29985443959243085
0.0,2,0,-0.8679659889313576,0.0,0.0,-0.49779048393962644,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,2,0,-0.7916858511699203,0.729948296384635,0.729948296384635,0.5978824856151445,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.18144474907842204,0.0,0.0,-0.8102803958874057,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-1.554487228784293,1.1929705253545866,1.1929705253545866,0.5283883708919681,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,2,0,0.5432165596552321,0.0,1.1929705253545866,0.2465120878749033,0.33900928792569657,0.15667311411992263,0.4606682547738046
0.0,2,0,0.9627573173431372,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.4243346124546363,0.29985443959243085
0.0,2,0,1.6492785571960726,0.0,0.0,-0.4254575222787838,0.33900928792569657,0.4243346124546363,0.29985443959243085
1.0,1,1,-0.5628454378856085,0.729948296384635,0.0,1.2517656564439088,0.33900928792569657,0.7919887609878125,0.5890661369777818
0.0,3,0,1.9925391771225405,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.8483371107009813,0.0,1.1929705253545866,-0.2983524119071444,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.859029174469855,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,1.6492785571960726,0.0,0.729948296384635,1.158171458586046,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,3,1,-1.0205262644542321,0.0,0.0,-0.8164541067304356,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,3,0,0.04739566420588981,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.7283068884896555,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,2.596571494515164,1.1929705253545866,1.3019586567797952,0.33900928792569657,0.5522129767750649,0.29985443959243085
0.0,3,0,1.1153175928660117,0.0,0.729948296384635,-0.20513822992767974,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,1,0.8101970418202626,0.0,0.0,-0.22487355463757475,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,3,0,-0.25772488683985934,0.0,0.0,-0.8123308455743926,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.9442461266927948,0.0,0.0,-0.7283068884896555,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-2.1647283308757914,1.8172899552297017,0.729948296384635,0.6788576681098472,0.33900928792569657,0.5522129767750649,0.29985443959243085
1.0,3,0,-1.554487228784293,0.0,1.1929705253545866,0.018608460582845973,0.33900928792569657,0.5522129767750649,0.29985443959243085
1.0,1,1,0.7339169040588254,0.0,0.729948296384635,1.0342873352059359,0.33900928792569657,0.7919887609878125,0.6652426606246403
0.0,3,1,1.191597730627449,0.729948296384635,1.8172899552297017,0.3164059052769346,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,1,0,0.7339169040588254,0.0,0.0,0.243668122636792,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.10516461131698475,0.0,0.0,1.064375700800161,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,2.4120799348104454,0.0,0.0,0.5017803984061856,0.33900928792569657,0.15667311411992263,0.7219573898947567
0.0,3,0,-1.9358879175914794,1.8172899552297017,0.729948296384635,0.3594199848073129,0.38959114108336274,0.5522129767750649,0.29985443959243085
1.0,3,1,-2.1647283308757914,0.729948296384635,0.729948296384635,-0.5248990771603942,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.6391255756470458,0.0,0.0,-0.7976356879326059,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,1,0,2.030679246003259,0.0,0.0,0.4124468511641841,0.5535713651541053,0.15667311411992263,0.4151094291327757
0.0,3,0,-0.8679659889313576,0.729948296384635,0.729948296384635,-0.8045453669282425,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,1.5387546210477052,0.729948296384635,0.22614148333796333,0.33900928792569657,0.5522129767750649,0.29985443959243085
0.0,1,1,1.5729984194346354,0.0,0.0,0.3451048309615958,0.5535713651541053,0.6978021688748278,0.5890661369777818
0.0,2,0,0.04739566420588981,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.5050764907745134,0.0,0.0,-2.4206789176575523,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-0.3340050246012966,2.596571494515164,1.1929705253545866,1.3019586567797952,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,2,0,0.04739566420588981,0.0,0.0,-0.26542193992420365,0.5535713651541053,0.15667311411992263,0.29985443959243085
0.0,3,0,-1.554487228784293,1.8172899552297017,1.1929705253545866,0.4350897729117264,0.33900928792569657,0.5522129767750649,0.29985443959243085
1.0,2,0,-2.1647283308757914,1.1929705253545866,0.729948296384635,0.6603637013927962,0.33900928792569657,0.5522129767750649,0.4606682547738046
1.0,3,1,-1.9358879175914794,0.0,1.1929705253545866,0.085558457707619,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,1,0,0.7339169040588254,0.0,0.0,0.9284758871122963,0.33900928792569657,0.15667311411992263,0.4151094291327757
1.0,3,1,-0.3340050246012966,0.729948296384635,0.0,-0.23918646628489895,0.38959114108336274,0.7919887609878125,0.29985443959243085
1.0,1,0,1.191597730627449,0.0,0.0,0.2671646139729403,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.8101970418202626,0.729948296384635,0.729948296384635,-0.23918646628489895,0.38959114108336274,0.15667311411992263,0.29985443959243085
0.0,3,0,0.5050764907745134,0.0,0.0,-0.8004797639311689,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,1,0.19995593972876438,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.7919887609878125,0.29985443959243085
0.0,2,0,-0.7916858511699203,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.7916858511699203,0.729948296384635,0.0,-0.8045453669282425,0.33900928792569657,0.6978021688748278,0.29985443959243085
1.0,2,0,-2.012168055352917,0.729948296384635,0.729948296384635,0.2465120878749033,0.33900928792569657,0.5522129767750649,0.4606682547738046
1.0,1,1,1.1153175928660117,0.0,0.0,0.3099838569305785,0.5535713651541053,0.7919887609878125,0.7219573898947567
1.0,1,1,2.1832395215261338,0.0,0.0,2.2207542486624345,0.5535713651541053,0.6978021688748278,0.7219573898947567
0.0,3,0,-0.3340050246012966,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.15667311411992263,0.29985443959243085
0.0,3,0,0.9627573173431372,0.0,0.729948296384635,-0.7520588031802639,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,1,-0.3340050246012966,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.6978021688748278,0.29985443959243085
0.0,2,1,-0.4102851623627339,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.10516461131698475,0.0,0.0,-0.6548456553258635,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,2.596571494515164,1.1929705253545866,1.3019586567797952,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,0.35251621525163895,0.0,0.0,-0.9471879561770471,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,1.2297377995081678,0.0,0.0,-0.8681120412101845,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.8679659889313576,0.0,0.0,-0.7855496029183592,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,1,-2.088448193114354,0.0,0.729948296384635,-0.576348230434172,0.33900928792569657,0.6978021688748278,0.40335139970666534
0.0,3,0,0.19995593972876438,0.729948296384635,0.0,-0.2191993112827855,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,3,0,-0.25772488683985934,0.0,0.0,-0.06410450221083264,0.5535713651541053,0.15667311411992263,0.29985443959243085
1.0,3,1,-1.0205262644542321,0.0,0.0,-0.8148008152012438,0.38959114108336274,0.6978021688748278,0.29985443959243085
1.0,1,0,0.8101970418202626,0.0,0.0,0.4224562369067465,0.5535713651541053,0.15667311411992263,0.4151094291327757
0.0,3,0,-0.4102851623627339,0.0,0.0,-0.8865275352927233,0.33900928792569657,0.15667311411992263,0.29985443959243085
1.0,2,1,0.4287963530130762,0.0,0.0,0.04022816653983994,0.33900928792569657,0.6978021688748278,0.29985443959243085
0.0,3,0,-0.5628454378856085,0.0,0.0,-0.8655085685497345,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,2,0,0.04739566420588981,0.0,0.0,-0.3935106787834838,0.33900928792569657,0.15667311411992263,0.29985443959243085
0.0,3,0,-0.3340050246012966,0.729948296384635,0.0,-0.8148008152012438,0.38959114108336274,0.15667311411992263,0.29985443959243085
